customer_id,name,age,gender,city,latitude,longitude,phone,email,signup_date,is_active,recency_days,frequency,monetary,avg_order_value,avg_discount_used,preferred_payment,cuisine_variety,first_order_date,last_order_date,days_since_first,customer_segment,customer_tenure_months,avg_order_frequency_days
CUST_00663,Frank Webb MD,54,Male,Ahmedabad,23.017984,72.598584,24028031499825,rasmussenpaul@example.com,2024-07-28,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2024-07-28,2024-07-28,0.0,New,0.0,0.0
CUST_00664,Roger Russo,39,Female,Pune,18.556438,73.81377,138852850317235,oclark@example.net,2020-02-18,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2020-02-18,2020-02-18,0.0,New,0.0,0.0
CUST_00665,James Mccullough,49,Female,Kolkata,22.58385,88.371423,8402352635,donaldsanchez@example.net,2022-03-13,True,217.0,3.0,1470.78,490.26,0.0,Debit Card,3.0,2023-05-25,2024-11-25,767.0,Churned,25.0,255.0
CUST_00666,Jenny Duncan,36,Female,Surat,21.156599,72.786256,124384606664374,dominguezshane@example.net,2021-11-23,True,42.0,4.0,2216.23,554.0575,23.915,Credit Card,4.0,2022-08-10,2025-05-19,1055.0,Silver,35.0,263.0
CUST_00667,Brian Moore,27,Female,Ahmedabad,22.979201,72.592334,61238524648449,fosternicole@example.org,2020-09-25,True,524.0,5.0,2359.1,471.82,0.0,Upi,5.0,2023-02-11,2024-01-23,870.0,Churned,29.0,174.0
CUST_00668,Kathleen Martinez,35,Female,Kolkata,22.580612,88.40981,3773113062,ryanwood@example.net,2021-03-19,True,408.0,9.0,4203.54,467.06,5.964444444444444,Credit Card,9.0,2022-03-12,2024-05-18,1206.0,Churned,40.0,134.0
CUST_00669,Randy Bates,32,Male,Chandigarh,30.688746,76.766681,233850902542573,shernandez@example.net,2020-07-16,True,295.0,6.0,2764.32,460.72,18.015,Upi,6.0,2022-08-05,2024-09-08,1060.0,Churned,35.0,176.0
CUST_00670,Mark Rogers,43,Female,Jaipur,26.915686,75.766526,177027139848228,cohenrobert@example.net,2020-02-24,True,21.0,4.0,1684.82,421.205,12.649999999999999,Upi,4.0,2024-01-23,2025-06-09,524.0,Silver,17.0,131.0
CUST_00671,Carolyn Cantu,19,Female,Bhopal,23.238737,77.458263,3025130609069,elliottcharles@example.net,2024-01-20,True,243.0,7.0,3950.33,564.3328571428572,47.287142857142854,Credit Card,7.0,2022-01-22,2024-10-30,1255.0,Churned,41.0,179.0
CUST_00672,Maria Campbell,19,Male,Chennai,13.12791,80.222969,17675379457727,justinsimon@example.com,2022-03-10,True,84.0,4.0,1439.5900000000001,359.89750000000004,4.65,Credit Card,4.0,2023-06-22,2025-04-07,739.0,Silver,24.0,184.0
CUST_00673,Isabel Smith,29,Female,Surat,21.122348,72.800006,82097683625366,ywallace@example.com,2023-02-03,True,261.0,5.0,1446.94,289.38800000000003,10.784,Credit Card,5.0,2022-05-31,2024-10-12,1126.0,Churned,37.0,225.0
CUST_00674,Maurice Anderson,40,Female,Bhopal,23.288582,77.411215,533833939578654,theodoredaniels@example.com,2022-07-22,True,47.0,10.0,5230.219999999999,523.0219999999999,30.484,Upi,10.0,2022-03-17,2025-05-14,1201.0,Gold,40.0,120.0
CUST_00675,Tina Berg,34,Female,Jaipur,26.89305,75.816227,803435826862703,tonya92@example.net,2023-06-02,True,228.0,5.0,1906.4299999999998,381.28599999999994,39.294,Debit Card,5.0,2023-10-08,2024-11-14,631.0,Churned,21.0,126.0
CUST_00676,Rebecca Hernandez,39,Male,Kolkata,22.539236,88.406313,273227599801110,melissa55@example.org,2021-04-12,True,342.0,4.0,1956.79,489.1975,45.9975,Credit Card,4.0,2022-10-03,2024-07-23,1001.0,Churned,33.0,250.0
CUST_00677,Elizabeth Jones,20,Male,Chennai,13.064363,80.233347,14594775244182,nwilson@example.com,2021-05-06,True,76.0,5.0,1920.86,384.17199999999997,77.75,Debit Card,5.0,2022-09-11,2025-04-15,1023.0,Silver,34.0,204.0
CUST_00678,Lori Graves,65,Male,Bangalore,12.966443,77.642147,4312271026767,sarah99@example.org,2023-10-21,True,340.0,6.0,2604.43,434.07166666666666,74.51166666666667,Upi,6.0,2023-04-17,2024-07-25,805.0,Churned,26.0,134.0
CUST_00679,Tracy Potts,59,Female,Delhi,28.669705,77.149515,16558151229,danieldonovan@example.net,2021-09-04,True,149.0,7.0,2488.47,355.49571428571426,21.254285714285714,Upi,7.0,2022-11-30,2025-02-01,943.0,At Risk,31.0,134.0
CUST_00680,Erica Dawson,49,Other,Jaipur,26.937816,75.836707,7596709962,williamhendrix@example.org,2024-03-01,True,16.0,8.0,5112.66,639.0825,11.39375,Upi,8.0,2022-01-10,2025-06-14,1267.0,Silver,42.0,158.0
CUST_00681,Christopher Banks,38,Female,Bhopal,23.299917,77.376542,12444765047158,navarroandrew@example.com,2021-09-12,True,198.0,5.0,2668.65,533.73,28.544,Upi,5.0,2023-04-26,2024-12-14,796.0,Churned,26.0,159.0
CUST_00682,Jamie Johnson,33,Male,Chennai,13.093515,80.240215,1946655866525483,christopher71@example.net,2022-09-16,True,543.0,4.0,2113.8900000000003,528.4725000000001,62.6125,Net Banking,4.0,2022-07-27,2024-01-04,1069.0,Churned,35.0,267.0
CUST_00683,Stephanie Johnson,30,Male,Bhopal,23.277056,77.371338,5133125129,smithalexander@example.com,2025-04-02,True,213.0,4.0,2649.24,662.31,0.0,Upi,4.0,2022-01-24,2024-11-29,1253.0,Churned,41.0,313.0
CUST_00684,Kevin Sheppard,32,Female,Hyderabad,17.377764,78.475311,2518910231211,jasonlove@example.com,2022-09-22,True,4.0,7.0,3804.87,543.5528571428571,1.3185714285714287,Credit Card,7.0,2022-03-02,2025-06-26,1216.0,Silver,40.0,173.0
CUST_00685,Cheryl Roth,23,Female,Kolkata,22.567022,88.41316,13794274907280,josehumphrey@example.net,2021-08-11,True,281.0,6.0,2637.53,439.58833333333337,6.23,Net Banking,6.0,2023-01-28,2024-09-22,884.0,Churned,29.0,147.0
CUST_00686,Michele Jones,20,Female,Chennai,13.041308,80.241478,6535269496,wking@example.net,2022-01-18,True,631.0,5.0,1391.35,278.27,38.654,Credit Card,5.0,2022-07-20,2023-10-08,1076.0,Churned,35.0,215.0
CUST_00687,Mary Donaldson,42,Male,Indore,22.710546,75.899141,9422101750961,floreskelsey@example.com,2025-02-24,True,25.0,6.0,2401.95,400.325,21.55333333333333,Upi,6.0,2022-01-05,2025-06-05,1272.0,Silver,42.0,212.0
CUST_00688,Andrea Baker,25,Male,Jaipur,26.917787,75.741523,275775747583392,dmarshall@example.com,2023-06-06,True,30.0,7.0,3586.51,512.3585714285715,44.54714285714285,Credit Card,7.0,2023-05-27,2025-05-31,765.0,Silver,25.0,109.0
CUST_00689,Steven Hayes,55,Male,Indore,22.748722,75.823102,7662025626,qmoody@example.org,2021-04-14,True,279.0,4.0,1549.9500000000003,387.48750000000007,73.5675,Wallet,4.0,2022-11-27,2024-09-24,946.0,Churned,31.0,236.0
CUST_00690,Catherine Davis,25,Female,Surat,21.184679,72.783944,57254530762484,flawson@example.com,2023-09-13,True,16.0,13.0,6546.47,503.5746153846154,12.008461538461539,Credit Card,13.0,2022-01-01,2025-06-14,1276.0,Gold,42.0,98.0
CUST_00691,Caitlin Costa,36,Male,Ahmedabad,22.998291,72.589991,5519157942,robertsmith@example.com,2025-05-16,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2025-05-16,2025-05-16,0.0,New,0.0,0.0
CUST_00692,Mark Sutton,19,Male,Indore,22.701568,75.895532,291992845525971,robert35@example.net,2021-12-26,True,485.0,6.0,3080.19,513.365,30.736666666666668,Upi,6.0,2022-08-24,2024-03-02,1041.0,Churned,34.0,173.0
CUST_00693,Stephanie Schultz,31,Female,Bangalore,12.926471,77.573766,54855953259399,belliott@example.com,2024-05-06,True,154.0,5.0,2611.4700000000003,522.2940000000001,0.0,Upi,5.0,2023-04-01,2025-01-27,821.0,At Risk,27.0,164.0
CUST_00694,Janet Hernandez,30,Male,Delhi,28.686361,77.084121,218977941763425,jeffreysmith@example.com,2025-04-12,True,59.0,6.0,3240.0699999999997,540.0116666666667,1.32,Upi,6.0,2022-11-09,2025-05-02,964.0,Silver,32.0,160.0
CUST_00695,Mr. Don Flores,31,Male,Bhopal,23.224272,77.376295,598833991403884,ahaynes@example.com,2022-03-21,True,66.0,6.0,2854.27,475.71166666666664,8.85,Credit Card,6.0,2022-03-21,2025-04-25,1197.0,Silver,39.0,199.0
CUST_00696,Edward Johnson,25,Male,Bhopal,23.232011,77.381442,136165727682975,thill@example.net,2023-11-09,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2023-11-09,2023-11-09,0.0,New,0.0,0.0
CUST_00697,Kevin Morris,40,Male,Lucknow,26.878584,80.988541,8102587525,zlucas@example.org,2022-10-11,True,196.0,6.0,2716.12,452.68666666666667,57.01,Upi,5.0,2022-09-14,2024-12-16,1020.0,Churned,34.0,170.0
CUST_00698,Paige Schneider,29,Other,Chennai,13.049921,80.251168,499508027112218,fischerteresa@example.com,2020-09-09,True,68.0,12.0,5408.55,450.71250000000003,25.8225,Upi,12.0,2022-07-15,2025-04-23,1081.0,Gold,36.0,90.0
CUST_00699,Paul Vasquez,21,Male,Delhi,28.752211,77.094981,19084662813,farmermisty@example.org,2022-01-13,True,30.0,7.0,4530.98,647.2828571428571,33.54142857142857,Upi,7.0,2022-02-14,2025-05-31,1232.0,Silver,41.0,176.0
CUST_00700,Michael Johnson,19,Male,Delhi,28.733406,77.103848,183720033228556,travis68@example.org,2020-05-04,True,567.0,6.0,2968.1,494.68333333333334,36.82833333333333,Upi,6.0,2022-07-14,2023-12-11,1082.0,Churned,36.0,180.0
CUST_00701,Andrew Perez,27,Female,Delhi,28.732337,77.14451,60561958263280,william23@example.net,2022-03-07,True,7.0,5.0,2654.35,530.87,49.886,Upi,5.0,2022-09-14,2025-06-23,1020.0,Silver,34.0,204.0
CUST_00702,Gabriel Green,21,Female,Coimbatore,11.060984,77.000679,4473079863,hughesdaniel@example.org,2021-09-13,True,503.0,8.0,3058.38,382.2975,9.13,Upi,8.0,2022-05-25,2024-02-13,1132.0,Churned,37.0,141.0
CUST_00703,Nancy Evans,39,Male,Bangalore,12.979413,77.545998,12396457039438,robinsonhenry@example.com,2021-10-03,True,995.0,3.0,1266.6499999999999,422.21666666666664,66.25666666666667,Upi,3.0,2022-06-08,2022-10-09,1118.0,Churned,37.0,372.0
CUST_00704,Dr. Nathan Ellis MD,58,Female,Hyderabad,17.42013,78.484172,1227278943191009,sarah47@example.com,2024-10-31,True,190.0,7.0,3783.25,540.4642857142857,17.78,Credit Card,7.0,2022-05-30,2024-12-22,1127.0,Churned,37.0,161.0
CUST_00705,Anne Richardson,43,Other,Bangalore,12.964009,77.596025,163695146040142,davidfields@example.net,2020-04-04,True,44.0,7.0,3102.6800000000003,443.24000000000007,8.868571428571428,Upi,7.0,2022-03-15,2025-05-17,1203.0,Silver,40.0,171.0
CUST_00706,Tara Thompson,28,Female,Bhopal,23.246025,77.391427,9133798440,jasonsanders@example.com,2020-04-02,True,658.0,4.0,1754.4699999999998,438.61749999999995,37.8125,Upi,4.0,2022-03-09,2023-09-11,1209.0,Churned,40.0,302.0
CUST_00707,Jeffrey Owens,23,Female,Delhi,28.685301,77.150118,6092014473,sylvia33@example.net,2023-10-23,True,28.0,10.0,4391.77,439.177,41.601,Upi,10.0,2022-12-09,2025-06-02,934.0,Silver,31.0,93.0
CUST_00708,Whitney Williams,53,Female,Jaipur,26.942644,75.831208,17689730451,xstephens@example.net,2023-02-27,True,51.0,10.0,5838.08,583.808,10.812,Upi,10.0,2022-01-30,2025-05-10,1247.0,Gold,41.0,124.0
CUST_00709,Kimberly Flores,37,Female,Mumbai,19.034501,72.842037,185672965754278,qmiller@example.org,2022-10-30,True,114.0,6.0,2745.31,457.5516666666667,20.673333333333336,Cod,6.0,2022-08-03,2025-03-08,1062.0,At Risk,35.0,177.0
CUST_00710,Maria Hayes,38,Male,Lucknow,26.816726,80.980603,14204582958,makaylasanders@example.com,2020-12-13,True,50.0,3.0,1088.4299999999998,362.80999999999995,20.896666666666665,Debit Card,3.0,2022-05-19,2025-05-11,1138.0,Silver,37.0,379.0
CUST_00711,Kimberly Stone DDS,55,Female,Hyderabad,17.394365,78.51233,8825357155868,kara13@example.net,2025-06-23,True,22.0,8.0,4027.62,503.4525,31.240000000000002,Upi,8.0,2023-03-08,2025-06-08,845.0,Silver,28.0,105.0
CUST_00712,Ruben Woodard,34,Male,Pune,18.515863,73.818919,8086172143,amberdavis@example.org,2020-03-14,True,87.0,6.0,2707.95,451.325,32.56666666666667,Upi,6.0,2022-04-01,2025-04-04,1186.0,Silver,39.0,197.0
CUST_00713,Edward Clark,43,Female,Hyderabad,17.337675,78.45461,1711547165609456,roy97@example.net,2025-03-25,True,119.0,3.0,1268.18,422.7266666666667,47.593333333333334,Upi,3.0,2024-01-22,2025-03-03,525.0,At Risk,17.0,175.0
CUST_00714,Meghan Rowland,31,Female,Kolkata,22.571819,88.360502,95520476816995,fjohnson@example.org,2024-01-15,True,211.0,6.0,4564.67,760.7783333333333,6.283333333333334,Upi,6.0,2022-07-31,2024-12-01,1065.0,Churned,35.0,177.0
CUST_00715,Brandon Sanchez,25,Female,Ahmedabad,23.027162,72.616658,19175653970548,rdavis@example.org,2025-01-17,True,600.0,2.0,503.55,251.775,0.0,Credit Card,2.0,2022-05-13,2023-11-08,1144.0,Churned,38.0,572.0
CUST_00716,Phyllis Walls,54,Male,Pune,18.473998,73.824387,3189274968049,rachelcarter@example.org,2020-05-03,True,285.0,3.0,1560.94,520.3133333333334,18.86,Upi,3.0,2023-03-25,2024-09-18,828.0,Churned,27.0,276.0
CUST_00717,Gary Rodriguez,38,Male,Bhopal,23.248808,77.439001,8132773062,ian59@example.com,2021-12-11,True,93.0,7.0,2357.89,336.84142857142854,33.894285714285715,Credit Card,7.0,2022-06-11,2025-03-29,1115.0,At Risk,37.0,159.0
CUST_00718,Rhonda Gould,37,Male,Ahmedabad,22.978074,72.547739,9127229907,hsmith@example.net,2023-02-18,True,298.0,8.0,4370.57,546.32125,17.1125,Upi,7.0,2022-02-17,2024-09-05,1229.0,Churned,40.0,153.0
CUST_00719,Ashley Wells,27,Male,Pune,18.474912,73.890393,5684611145768,johnsonchristopher@example.org,2021-09-02,True,57.0,8.0,3150.86,393.8575,11.15375,Upi,8.0,2022-01-11,2025-05-04,1266.0,Silver,42.0,158.0
CUST_00720,Zachary Brooks,27,Male,Chandigarh,30.719037,76.764527,6714296180332,dsmith@example.net,2020-02-07,True,316.0,4.0,1803.81,450.9525,59.4625,Cod,4.0,2022-10-12,2024-08-18,992.0,Churned,33.0,248.0
CUST_00721,Maxwell Richards,21,Female,Hyderabad,17.421894,78.448147,9429537337,coryhughes@example.net,2025-05-02,True,101.0,8.0,3335.76,416.97,41.355,Upi,8.0,2022-07-08,2025-03-21,1088.0,At Risk,36.0,136.0
CUST_00722,Regina Thomas,27,Female,Jaipur,26.889062,75.806896,5828178192,sharon46@example.org,2023-09-03,True,636.0,2.0,807.5,403.75,36.315,Credit Card,2.0,2022-04-27,2023-10-03,1160.0,Churned,38.0,580.0
CUST_00723,Frank Foster,36,Female,Kolkata,22.532606,88.381411,8564793279,carolroberts@example.org,2023-09-06,True,674.0,2.0,1404.7,702.35,50.464999999999996,Credit Card,2.0,2023-03-09,2023-08-26,844.0,Churned,28.0,422.0
CUST_00724,Jennifer Hoffman,66,Male,Jaipur,26.925944,75.834711,17206546475489,ydixon@example.net,2025-01-05,True,5.0,6.0,1809.09,301.515,58.165,Upi,6.0,2022-05-13,2025-06-25,1144.0,Silver,38.0,190.0
CUST_00725,Tammy Jacobs,26,Other,Indore,22.709803,75.830289,1692675175889144,lawrencebullock@example.org,2024-10-24,True,302.0,5.0,2377.15,475.43,23.322,Upi,5.0,2022-01-14,2024-09-01,1263.0,Churned,42.0,252.0
CUST_00726,William Lee,27,Female,Delhi,28.701627,77.073474,786544963924358,lperkins@example.org,2022-06-24,True,56.0,6.0,2173.54,362.25666666666666,1.0916666666666666,Upi,6.0,2023-01-21,2025-05-05,891.0,Silver,29.0,148.0
CUST_00727,Christine Tyler,35,Male,Surat,21.161631,72.806226,327653674978524,levylisa@example.com,2020-01-11,True,221.0,5.0,2292.08,458.416,29.654000000000003,Cod,5.0,2022-09-18,2024-11-21,1016.0,Churned,33.0,203.0
CUST_00728,Robert Scott,40,Female,Surat,21.177884,72.802395,37899489634067,hhughes@example.org,2021-07-16,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2021-07-16,2021-07-16,0.0,New,0.0,0.0
CUST_00729,Philip Gamble,53,Male,Chandigarh,30.703365,76.775649,8145188421,vanceashley@example.org,2020-12-12,True,42.0,8.0,4952.11,619.01375,31.24125,Credit Card,8.0,2024-04-29,2025-05-19,427.0,Silver,14.0,53.0
CUST_00730,Marcus Ramirez,22,Female,Chandigarh,30.689743,76.749756,733539994853208,lindabryan@example.org,2024-08-10,True,379.0,4.0,2476.2200000000003,619.0550000000001,4.48,Credit Card,4.0,2022-03-06,2024-06-16,1212.0,Churned,40.0,303.0
CUST_00731,Tiffany Davis,37,Male,Indore,22.693448,75.822696,149457113633792,daniel34@example.com,2024-12-05,True,389.0,5.0,3365.45,673.0899999999999,18.979999999999997,Cod,5.0,2022-06-12,2024-06-06,1114.0,Churned,37.0,222.0
CUST_00732,Sarah Griffin,72,Male,Bhopal,23.300466,77.382799,8112677269,jamie76@example.net,2022-11-29,True,513.0,5.0,2553.4,510.68,56.616,Cod,5.0,2022-01-11,2024-02-03,1266.0,Churned,42.0,253.0
CUST_00733,Jonathan Gilbert,22,Female,Mumbai,19.122379,72.876284,7937521962633,thill@example.com,2021-12-18,True,41.0,5.0,1152.8600000000001,230.57200000000003,15.184000000000001,Upi,5.0,2024-03-18,2025-05-20,469.0,Silver,15.0,93.0
CUST_00734,Shawn Yu,57,Male,Indore,22.705943,75.873443,1993817069556076,kimmichael@example.com,2023-02-12,True,80.0,8.0,3948.94,493.6175,31.10875,Upi,8.0,2022-08-03,2025-04-11,1062.0,Silver,35.0,132.0
CUST_00735,Debbie Moore,43,Female,Indore,22.721796,75.890598,2985983065,mannerik@example.net,2024-09-13,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2024-09-13,2024-09-13,0.0,New,0.0,0.0
CUST_00736,Bobby Frederick,26,Male,Coimbatore,11.047469,76.938729,3245264236428,oliverashley@example.net,2021-06-30,True,9.0,5.0,2560.74,512.1479999999999,29.779999999999994,Upi,5.0,2023-02-04,2025-06-21,877.0,Silver,29.0,175.0
CUST_00737,John Henderson,21,Male,Pune,18.497855,73.847538,4303391114,xtran@example.net,2021-07-09,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2021-07-09,2021-07-09,0.0,New,0.0,0.0
CUST_00738,Timothy Sanchez,25,Male,Mumbai,19.094274,72.924032,8524480880,brandonmoore@example.org,2022-01-21,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2022-01-21,2022-01-21,0.0,New,0.0,0.0
CUST_00739,Sandra Berry,55,Male,Coimbatore,11.063481,76.966381,4732721329016,steven76@example.net,2024-08-09,True,118.0,9.0,3723.83,413.75888888888886,43.03,Upi,9.0,2022-06-11,2025-03-04,1115.0,At Risk,37.0,123.0
CUST_00740,Stacy Owens,38,Male,Surat,21.216048,72.817386,128559964862872,greenemichael@example.com,2020-12-24,True,263.0,5.0,2215.88,443.17600000000004,31.398000000000003,Upi,5.0,2023-11-18,2024-10-10,590.0,Churned,19.0,118.0
CUST_00741,Jennifer Bennett,40,Female,Delhi,28.693398,77.150299,6058730362792,douglaslester@example.com,2022-02-24,True,162.0,6.0,3311.64,551.9399999999999,40.21,Upi,6.0,2022-10-15,2025-01-19,989.0,At Risk,32.0,164.0
CUST_00742,Mr. John Khan,60,Female,Delhi,28.742047,77.129174,8268032145057,georgemichael@example.net,2024-09-09,True,24.0,8.0,3806.7599999999998,475.84499999999997,42.5325,Upi,8.0,2022-07-09,2025-06-06,1087.0,Silver,36.0,135.0
CUST_00743,Timothy Melton,40,Male,Mumbai,19.110116,72.899439,21525348201284,crystalwatson@example.com,2023-06-07,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2023-06-07,2023-06-07,0.0,New,0.0,0.0
CUST_00744,Louis Reed,40,Male,Indore,22.729812,75.889043,345408917768089,trivera@example.com,2025-05-27,True,2.0,8.0,4270.8099999999995,533.8512499999999,20.9275,Credit Card,8.0,2022-03-13,2025-06-28,1205.0,Silver,40.0,150.0
CUST_00745,Charles Herman,39,Female,Ahmedabad,23.051602,72.535009,2964463004,robertlee@example.org,2023-08-19,True,215.0,7.0,3034.9,433.5571428571429,37.50857142857142,Cod,7.0,2022-03-13,2024-11-27,1205.0,Churned,40.0,172.0
CUST_00746,Dawn Moon,22,Female,Surat,21.217166,72.864162,4129047137,millersteve@example.com,2025-03-31,True,169.0,10.0,4525.75,452.575,29.395999999999997,Upi,10.0,2022-04-18,2025-01-12,1169.0,At Risk,38.0,116.0
CUST_00747,Jacqueline Harrison,37,Female,Indore,22.682951,75.825048,5985855829849,hamiltonjoseph@example.net,2022-07-22,True,9.0,7.0,3568.15,509.7357142857143,42.36714285714286,Upi,7.0,2022-06-19,2025-06-21,1107.0,Silver,36.0,158.0
CUST_00748,Dr. Jared Crane MD,30,Male,Kolkata,22.560332,88.397368,7128833372188,vbarnes@example.com,2020-09-09,True,352.0,8.0,2663.86,332.9825,12.061250000000001,Cod,8.0,2022-05-12,2024-07-13,1145.0,Churned,38.0,143.0
CUST_00749,Marcus Fry,57,Male,Mumbai,19.096126,72.844576,1615506662670551,fkoch@example.com,2025-01-02,True,198.0,11.0,5014.08,455.82545454545453,15.068181818181818,Credit Card,10.0,2022-04-23,2024-12-14,1164.0,Gold,38.0,105.0
CUST_00750,Jeffrey Young,57,Male,Pune,18.527124,73.808111,3923529596,millerjoan@example.org,2024-08-05,True,52.0,5.0,3091.44,618.288,65.67,Credit Card,5.0,2022-03-19,2025-05-09,1199.0,Silver,39.0,239.0
CUST_00751,Steven Michael,25,Male,Bhopal,23.304505,77.443941,13202072024559,patriciarivera@example.org,2024-12-15,True,18.0,5.0,2775.33,555.066,46.233999999999995,Cod,5.0,2023-11-25,2025-06-12,583.0,Silver,19.0,116.0
CUST_00752,Andrew Smith,44,Female,Chandigarh,30.782821,76.757697,3266714949,calvinobrien@example.com,2021-05-04,True,3.0,5.0,2307.7400000000002,461.54800000000006,42.70399999999999,Upi,5.0,2023-05-25,2025-06-27,767.0,Silver,25.0,153.0
CUST_00753,Melissa Davis,20,Male,Pune,18.532168,73.897433,16348065277584,proman@example.com,2022-10-11,True,169.0,5.0,2394.65,478.93,13.203999999999999,Cod,5.0,2022-12-30,2025-01-12,913.0,At Risk,30.0,182.0
CUST_00754,Joel Warner,25,Male,Surat,21.189502,72.849785,4103912172,kaylee59@example.org,2024-02-05,True,110.0,5.0,2651.93,530.386,59.772000000000006,Credit Card,5.0,2022-03-22,2025-03-12,1196.0,At Risk,39.0,239.0
CUST_00755,Bryan Newman,24,Male,Chandigarh,30.716586,76.752884,1289643705263510,flopez@example.com,2023-05-19,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2023-05-19,2023-05-19,0.0,New,0.0,0.0
CUST_00756,Shari Cole,27,Female,Lucknow,26.826951,80.93567,465592024617520,mkrueger@example.net,2021-07-14,True,1050.0,2.0,790.71,395.355,0.0,Cod,2.0,2022-05-17,2022-08-15,1140.0,Churned,38.0,570.0
CUST_00757,Randy Welch,26,Female,Coimbatore,11.000718,76.952608,17596550178332,lpreston@example.net,2025-03-17,True,139.0,8.0,3465.88,433.235,26.577499999999997,Cod,8.0,2022-09-25,2025-02-11,1009.0,At Risk,33.0,126.0
CUST_00758,Randy Simon,26,Male,Chandigarh,30.696087,76.816568,7792848704,ylawrence@example.org,2024-01-14,True,134.0,6.0,3220.15,536.6916666666667,32.85166666666667,Upi,6.0,2023-06-04,2025-02-16,757.0,At Risk,25.0,126.0
CUST_00759,Jennifer Ford,33,Female,Chandigarh,30.709676,76.760701,16938593744039,adam30@example.org,2023-10-27,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2023-10-27,2023-10-27,0.0,New,0.0,0.0
CUST_00760,Aaron Williams,44,Female,Kolkata,22.602422,88.319222,2489860849,amandatran@example.org,2021-12-30,True,694.0,2.0,759.46,379.73,0.0,Credit Card,2.0,2023-05-05,2023-08-06,787.0,Churned,26.0,393.0
CUST_00761,Jasmine Swanson,20,Male,Hyderabad,17.346602,78.526218,2833061537,sarahsimon@example.org,2022-06-27,True,357.0,3.0,1022.59,340.86333333333334,0.0,Credit Card,3.0,2022-01-28,2024-07-08,1249.0,Churned,41.0,416.0
CUST_00762,Jennifer Bullock,38,Female,Ahmedabad,23.059188,72.533765,3254144881,farrellaaron@example.org,2020-07-23,True,127.0,5.0,2102.51,420.50200000000007,9.622,Credit Card,5.0,2023-11-25,2025-02-23,583.0,At Risk,19.0,116.0
CUST_00763,Rebecca Blackburn,45,Female,Indore,22.735914,75.82894,3179518878,kristen51@example.com,2021-07-02,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2021-07-02,2021-07-02,0.0,New,0.0,0.0
CUST_00764,Collin Duffy,68,Male,Mumbai,19.075811,72.837131,170921122528837,melissa61@example.net,2023-06-04,True,262.0,6.0,2056.92,342.82,24.26,Credit Card,6.0,2022-10-01,2024-10-11,1003.0,Churned,33.0,167.0
CUST_00765,Connor Walsh,73,Male,Chennai,13.065054,80.223587,1591237876553007,andre55@example.com,2020-01-24,True,164.0,7.0,3845.29,549.3271428571428,9.002857142857144,Cod,7.0,2022-01-22,2025-01-17,1255.0,At Risk,41.0,179.0
CUST_00766,Shannon Miller,34,Male,Chandigarh,30.687685,76.791636,7983819277,hartmandanielle@example.org,2022-08-27,True,400.0,3.0,967.3,322.43333333333334,35.233333333333334,Upi,3.0,2022-12-07,2024-05-26,936.0,Churned,31.0,312.0
CUST_00767,Jessica Williams,46,Male,Chandigarh,30.763115,76.80378,8043246245,charles44@example.com,2020-03-11,True,52.0,11.0,4848.4400000000005,440.76727272727277,20.599090909090908,Upi,10.0,2022-07-13,2025-05-09,1083.0,Silver,36.0,98.0
CUST_00768,Dustin Lopez,24,Other,Lucknow,26.883252,80.905119,6287991511,pamela29@example.org,2024-12-13,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2024-12-13,2024-12-13,0.0,New,0.0,0.0
CUST_00769,Crystal Hill,39,Female,Bangalore,12.937013,77.574455,1888318984841604,joseph02@example.org,2020-10-20,True,125.0,8.0,3885.44,485.68,5.02875,Cod,8.0,2022-01-25,2025-02-25,1252.0,At Risk,41.0,156.0
CUST_00770,Leah Rodriguez,37,Female,Chandigarh,30.734565,76.778362,70745681429831,deborahcarroll@example.org,2025-05-13,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2025-05-13,2025-05-13,0.0,New,0.0,0.0
CUST_00771,Julie Daniel,53,Female,Ahmedabad,23.033887,72.564811,5289360849,brianclark@example.net,2023-04-21,True,50.0,6.0,2997.7999999999997,499.63333333333327,0.0,Upi,6.0,2022-06-15,2025-05-11,1111.0,Silver,37.0,185.0
CUST_00772,Joseph Cooper,32,Female,Mumbai,19.119067,72.880428,29639443916497,vgarza@example.com,2021-02-02,True,886.0,3.0,2037.69,679.23,0.0,Upi,3.0,2022-09-02,2023-01-26,1032.0,Churned,34.0,344.0
CUST_00773,Robin Carpenter,57,Male,Delhi,28.668961,77.065279,1232503301623419,greeralexander@example.org,2022-11-26,False,0.0,0.0,0.0,0.0,0.0,UPI,0.0,2022-11-26,2022-11-26,0.0,New,0.0,0.0
