driver_id,name,age,city,latitude,longitude,vehicle_type,rating,join_date,is_active,total_deliveries,avg_travel_time,avg_distance,on_time_rate,efficiency_score
DRV_0165,Jeffery Taylor,26,Mumbai,19.110747,72.909874,Motorcycle,3.5,2020-06-09,True,81.0,25.987654320987655,8.57469135802469,0.9012345679012346,60.84539246826159
DRV_0166,Yesenia Mosley,25,Coimbatore,11.00103,77.005266,Motorcycle,3.8,2023-05-05,True,88.0,25.46590909090909,8.396818181818182,0.9318181818181818,64.14106287103927
DRV_0167,Thomas Parker,38,Lucknow,26.891815,80.947908,Motorcycle,4.7,2021-06-17,True,101.0,25.198019801980198,7.572277227722772,0.8712871287128713,65.00537348778151
DRV_0168,Kyle Young,50,Pune,18.549702,73.822588,Motorcycle,3.7,2020-11-22,True,98.0,23.959183673469386,7.478469387755102,0.9489795918367347,66.2350744231603
DRV_0169,April Eaton,33,Chandigarh,30.775183,76.799457,Motorcycle,4.0,2024-03-19,True,91.0,25.47252747252747,7.8718681318681325,0.9120879120879121,63.94736341549875
DRV_0170,Shannon Arias,37,Ahmedabad,23.051585,72.608013,Scooter,4.3,2020-11-10,True,90.0,23.7,8.126333333333333,0.9444444444444444,68.68972812308768
DRV_0171,Corey Foster,27,Chennai,13.127514,80.232356,Bicycle,3.1,2024-12-28,True,92.0,23.83695652173913,7.42445652173913,0.9565217391304348,64.34489104778845
DRV_0172,Sarah Benson,25,Coimbatore,11.047113,76.938583,Car,4.2,2020-12-09,True,79.0,25.949367088607595,7.966835443037975,0.8734177215189873,62.296120865659454
DRV_0173,William Miller,35,Bhopal,23.283144,77.444693,Motorcycle,4.0,2023-11-03,True,109.0,24.81651376146789,7.768256880733945,0.926605504587156,65.38551599188676
DRV_0174,Alexandra Bauer,20,Surat,21.194039,72.87853,Car,4.7,2024-03-27,True,96.0,24.447916666666668,7.730208333333334,0.9375,69.13044846577499
DRV_0175,Misty Walker,31,Mumbai,19.097585,72.920044,Car,3.7,2021-03-27,True,87.0,23.71264367816092,7.5265517241379305,0.9425287356321839,66.18021469202456
DRV_0176,Michael Miranda,25,Chandigarh,30.731454,76.786036,Scooter,3.2,2023-02-11,True,88.0,25.397727272727273,8.091931818181818,0.8977272727272727,60.110546455904434
DRV_0177,Joseph Ramirez,25,Lucknow,26.810642,80.911997,Motorcycle,3.3,2020-10-01,True,93.0,24.118279569892472,7.238924731182796,0.9247311827956989,63.24991413077502
DRV_0178,Ethan Oneal,35,Kolkata,22.57038,88.371991,Motorcycle,4.4,2023-01-30,False,0.0,0.0,0.0,0.0,47.6
DRV_0179,Grace Ramirez,33,Ahmedabad,23.035605,72.570417,Bicycle,4.9,2021-04-13,True,108.0,23.34259259259259,7.80962962962963,0.9537037037037037,71.94074948276365
DRV_0180,Jose Flynn,45,Mumbai,19.068467,72.880543,Motorcycle,3.1,2020-08-06,True,90.0,24.833333333333332,7.211444444444444,0.9333333333333333,62.103645423551015
DRV_0181,Jennifer Guerrero,37,Hyderabad,17.367564,78.510233,Scooter,4.8,2024-05-08,True,97.0,23.927835051546392,7.654948453608247,0.9587628865979382,71.15827621728164
DRV_0182,Ashley Campbell,30,Chennai,13.119028,80.31418,Bicycle,3.6,2024-07-24,True,109.0,23.69724770642202,8.605963302752293,0.926605504587156,65.00076945841965
DRV_0183,Ronald Wells,50,Surat,21.126932,72.824918,Scooter,3.1,2021-06-10,True,76.0,24.75,7.921052631578948,0.9605263157894737,63.55377448341546
DRV_0184,Joshua Zimmerman,42,Delhi,28.678009,77.125738,Bicycle,4.1,2024-08-28,True,93.0,25.086021505376344,7.932258064516129,0.9032258064516129,64.32391056064567
DRV_0185,Scott Hampton,46,Bangalore,12.922884,77.598161,Bicycle,3.2,2024-08-11,True,102.0,24.715686274509803,6.967549019607843,0.9313725490196079,62.53334258959288
DRV_0186,Greg Zhang,43,Delhi,28.73259,77.130141,Bicycle,3.8,2022-07-30,True,99.0,24.707070707070706,7.748787878787879,0.9090909090909091,63.82861502515318
DRV_0187,Joshua Davis,49,Kolkata,22.584446,88.325051,Motorcycle,3.1,2020-09-04,False,0.0,0.0,0.0,0.0,42.4
DRV_0188,Joshua Montoya,26,Bangalore,12.927911,77.560385,Motorcycle,3.6,2023-02-23,True,102.0,25.029411764705884,7.669019607843137,0.9215686274509803,63.30251615988646
DRV_0189,Karen Bryant,44,Surat,21.126992,72.842581,Bicycle,4.6,2021-11-21,True,101.0,22.89108910891089,6.75930693069307,0.9504950495049505,71.07054085424278
DRV_0190,Jordan Nolan,34,Chennai,13.084829,80.242495,Bicycle,3.6,2022-04-11,True,100.0,26.09,7.7879,0.88,60.07254130605823
DRV_0191,Sierra Lee,28,Indore,22.67611,75.815372,Car,3.5,2021-09-21,False,0.0,0.0,0.0,0.0,43.99999999999999
DRV_0192,Andre Hall,28,Hyderabad,17.390479,78.447679,Motorcycle,4.8,2021-02-23,False,0.0,0.0,0.0,0.0,49.2
DRV_0193,Andre Young,22,Bhopal,23.263593,77.443967,Motorcycle,3.4,2023-08-14,True,106.0,23.830188679245282,7.687075471698114,0.9528301886792453,65.36766177278328
DRV_0194,Mark Woodard,37,Coimbatore,11.055507,76.942176,Motorcycle,4.7,2021-12-12,True,95.0,24.91578947368421,7.09,0.9052631578947369,67.01060913495384
DRV_0195,Curtis Thompson DDS,29,Coimbatore,10.982796,76.921301,Motorcycle,4.8,2021-10-15,True,89.0,26.224719101123597,7.621797752808989,0.8764044943820225,64.54649351567818
DRV_0196,Stephen Bowman,43,Mumbai,19.11231,72.847091,Motorcycle,4.9,2023-08-06,True,84.0,25.523809523809526,8.73345238095238,0.9166666666666666,67.72062118317037
DRV_0197,Bradley Hernandez,37,Surat,21.190021,72.870752,Motorcycle,3.8,2024-09-20,False,0.0,0.0,0.0,0.0,45.2
DRV_0198,Laura Jones,50,Delhi,28.727637,77.137731,Bicycle,3.2,2024-12-07,True,101.0,24.663366336633665,7.778712871287128,0.9108910891089109,61.56607645028862
DRV_0199,Bruce Johnson,49,Hyderabad,17.374963,78.510523,Bicycle,4.9,2024-11-28,True,103.0,23.766990291262136,7.678446601941747,0.941747572815534,70.88214921359987
DRV_0200,Claire Shaffer DDS,35,Ahmedabad,23.063034,72.54069,Motorcycle,3.2,2023-05-25,False,0.0,0.0,0.0,0.0,42.8
DRV_0201,Philip Rogers,50,Indore,22.746779,75.838111,Bicycle,3.4,2021-11-10,True,82.0,25.24390243902439,7.435121951219512,0.9024390243902439,61.31315077430869
DRV_0202,Dennis Davis,50,Lucknow,26.842356,80.909507,Scooter,3.9,2022-08-27,True,93.0,22.204301075268816,7.679784946236559,0.956989247311828,69.34093720125547
DRV_0203,Vicki Murray,46,Indore,22.711744,75.815943,Scooter,4.9,2020-11-02,True,88.0,23.625,7.525795454545454,0.9318181818181818,70.53984693512625
DRV_0204,Jill Wright DDS,23,Hyderabad,17.339427,78.452079,Motorcycle,4.1,2022-11-09,True,88.0,24.806818181818183,8.021477272727273,0.875,63.21576782776626
DRV_0205,Mr. Bryan Vega,38,Coimbatore,11.007352,76.945306,Scooter,4.7,2023-06-16,True,85.0,23.51764705882353,7.570352941176471,0.9294117647058824,69.73608552783821
DRV_0206,Nicole Kerr,27,Hyderabad,17.386563,78.51865,Scooter,4.3,2021-03-20,True,75.0,24.36,8.396266666666667,0.9466666666666667,68.08423813270392
DRV_0207,Cody Thomas,24,Bhopal,23.281406,77.39063,Motorcycle,4.9,2022-04-08,True,87.0,23.95402298850575,7.72183908045977,0.9425287356321839,70.71813487434096
DRV_0208,Christine Cooley,22,Lucknow,26.85329,80.922179,Motorcycle,3.4,2021-03-24,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0209,Kathleen Brown,27,Coimbatore,11.014415,76.938101,Motorcycle,4.7,2022-09-17,True,85.0,25.376470588235293,7.200352941176471,0.9294117647058824,67.71785069653353
DRV_0210,Stephanie Kelly,23,Bangalore,13.003687,77.627342,Motorcycle,5.0,2023-06-29,True,90.0,25.844444444444445,7.621666666666667,0.9111111111111111,67.49471107614302
DRV_0211,William Jones,50,Delhi,28.743695,77.106482,Car,3.8,2021-03-17,False,0.0,0.0,0.0,0.0,45.2
DRV_0212,Sarah Kramer,29,Hyderabad,17.362364,78.510664,Motorcycle,4.1,2021-02-19,True,87.0,23.71264367816092,6.966666666666667,0.9310344827586207,67.2055020483464
DRV_0213,Christine Matthews,42,Surat,21.214106,72.870457,Scooter,4.3,2020-12-11,False,0.0,0.0,0.0,0.0,47.199999999999996
DRV_0214,Brittney Williams DVM,37,Bangalore,12.968228,77.630571,Motorcycle,4.9,2022-12-16,False,0.0,0.0,0.0,0.0,49.6
DRV_0215,John Bauer,24,Lucknow,26.876075,80.990277,Motorcycle,3.0,2022-12-06,True,92.0,27.630434782608695,7.271413043478261,0.8695652173913043,55.47826086956522
DRV_0216,Breanna Barton,34,Bhopal,23.253474,77.41706,Motorcycle,3.3,2024-04-05,False,0.0,0.0,0.0,0.0,43.199999999999996
DRV_0217,Michael Tucker,25,Coimbatore,11.002456,76.934121,Motorcycle,4.6,2024-07-18,False,0.0,0.0,0.0,0.0,48.4
DRV_0218,Rebecca Peterson,44,Pune,18.47316,73.874669,Scooter,3.2,2023-06-28,True,95.0,24.473684210526315,7.4,0.9263157894736842,62.54326059050064
DRV_0219,Michael Jones Jr.,30,Hyderabad,17.418862,78.438742,Motorcycle,3.2,2023-12-25,True,81.0,23.728395061728396,8.105308641975308,0.9382716049382716,63.95025594700391
DRV_0220,Jean Pacheco,29,Bangalore,12.974217,77.643446,Car,4.7,2022-01-19,True,94.0,23.351063829787233,8.35659574468085,0.925531914893617,69.72296231816128
DRV_0221,Melissa Robinson,43,Lucknow,26.801915,80.984845,Scooter,3.5,2020-11-26,True,82.0,24.23170731707317,7.3446341463414635,0.9512195121951219,65.25117537564046
DRV_0222,Michael Rice,50,Pune,18.520148,73.8097,Motorcycle,3.8,2020-12-18,True,84.0,24.785714285714285,8.351071428571428,0.9523809523809523,65.90772919710764
DRV_0223,Sarah Galvan,29,Surat,21.137922,72.819694,Scooter,3.3,2023-06-23,True,98.0,24.70408163265306,8.29469387755102,0.9183673469387755,62.29568233272853
DRV_0224,Melissa Lopez,35,Jaipur,26.871536,75.770023,Bicycle,4.9,2020-11-21,True,87.0,22.873563218390803,8.056896551724138,0.9770114942528736,73.61539198929253
DRV_0225,Ronnie Kemp,47,Kolkata,22.547417,88.333239,Motorcycle,4.5,2023-01-06,False,0.0,0.0,0.0,0.0,48.0
DRV_0226,Ronald Norris,25,Bhopal,23.218508,77.431215,Bicycle,4.3,2022-01-28,False,0.0,0.0,0.0,0.0,47.199999999999996
DRV_0227,Jennifer Rios,42,Surat,21.155972,72.799788,Bicycle,4.0,2021-09-03,True,101.0,25.00990099009901,8.165841584158416,0.9207920792079208,64.88487275163395
DRV_0228,Dakota Jones,35,Kolkata,22.584455,88.342485,Bicycle,3.9,2021-06-12,False,0.0,0.0,0.0,0.0,45.6
DRV_0229,Lucas Walker,20,Mumbai,19.064356,72.908068,Scooter,3.3,2022-06-30,True,95.0,22.86315789473684,7.939263157894737,0.9578947368421052,66.27085179510539
DRV_0230,Michael Garcia,41,Kolkata,22.591063,88.313905,Scooter,4.7,2020-12-27,True,96.0,23.71875,7.7647916666666665,0.9375,69.92214791502754
DRV_0231,Megan White,28,Bhopal,23.217608,77.427545,Motorcycle,4.9,2022-02-10,True,88.0,24.556818181818183,8.63375,0.9431818181818182,70.09629854802948
DRV_0232,Lori Morales,48,Coimbatore,11.047724,76.938845,Car,3.1,2022-03-19,True,99.0,25.11111111111111,7.653030303030302,0.9191919191919192,61.094974926288856
DRV_0233,Rachel Gilmore,39,Delhi,28.680796,77.114149,Motorcycle,4.8,2021-07-24,True,69.0,24.463768115942027,8.685072463768115,0.9420289855072463,69.73968688354486
DRV_0234,Valerie Sellers,48,Surat,21.156649,72.880757,Motorcycle,4.0,2023-06-07,True,102.0,26.735294117647058,8.122450980392157,0.9019607843137255,62.06994646796564
DRV_0235,John Mccormick,50,Surat,21.143815,72.865755,Car,3.2,2024-10-09,True,86.0,24.27906976744186,7.325697674418604,0.872093023255814,60.04342671033612
DRV_0236,Thomas Adams,42,Delhi,28.732093,77.139092,Scooter,3.0,2024-02-20,True,88.0,24.147727272727273,8.022613636363637,0.9659090909090909,64.07683642085688
DRV_0237,Aaron Freeman,30,Bangalore,12.964687,77.636128,Scooter,3.8,2022-01-10,True,87.0,23.79310344827586,7.796206896551724,0.9540229885057471,67.06756739647486
DRV_0238,William Bennett,41,Ahmedabad,23.07034,72.549275,Motorcycle,4.3,2020-08-14,True,85.0,27.458823529411763,6.6184705882352945,0.8941176470588236,62.092210857592455
DRV_0239,Sarah Roberts,47,Ahmedabad,22.993103,72.540686,Car,3.9,2021-08-07,False,0.0,0.0,0.0,0.0,45.6
DRV_0240,Elizabeth Patel,31,Bhopal,23.268824,77.373343,Motorcycle,4.1,2023-08-16,True,96.0,24.979166666666668,7.514375,0.8854166666666666,63.54947220036716
DRV_0241,Sarah Hall,29,Jaipur,26.91679,75.758273,Motorcycle,3.4,2023-10-20,True,102.0,24.186274509803923,7.722745098039216,0.9215686274509803,63.417960228938156
DRV_0242,Krystal Pope,26,Jaipur,26.866758,75.781045,Motorcycle,4.6,2020-10-19,True,106.0,23.39622641509434,7.760754716981132,0.9622641509433962,71.11053842613897
DRV_0243,Thomas Lewis,31,Hyderabad,17.373876,78.484187,Motorcycle,3.4,2020-11-01,True,83.0,26.63855421686747,7.840000000000001,0.8795180722891566,58.65284710833893
DRV_0244,Jennifer Barron,39,Hyderabad,17.38597,78.492316,Motorcycle,3.5,2020-08-18,False,0.0,0.0,0.0,0.0,43.99999999999999
DRV_0245,Aaron Santana,23,Delhi,28.663967,77.151773,Bicycle,3.2,2021-02-21,True,87.0,25.60919540229885,8.248160919540231,0.9195402298850575,60.971590837154196
DRV_0246,Robert Kline,46,Coimbatore,10.987597,76.996713,Motorcycle,3.7,2022-08-07,True,78.0,24.884615384615383,8.147820512820513,0.9230769230769231,63.93514494946439
DRV_0247,Miss Pamela Richards,34,Chandigarh,30.715156,76.799628,Bicycle,4.3,2023-10-11,True,108.0,25.583333333333332,7.623703703703704,0.9074074074074074,64.79302969373781
DRV_0248,Monica Dawson,37,Lucknow,26.833809,80.991162,Scooter,4.3,2021-01-03,True,73.0,26.068493150684933,8.930547945205479,0.8904109589041096,63.41644051173168
DRV_0249,William Garcia,34,Mumbai,19.046199,72.902332,Scooter,3.0,2024-07-27,True,91.0,22.956043956043956,7.588131868131868,0.9560439560439561,64.87746085543095
DRV_0250,Michele Kirk,44,Mumbai,19.037538,72.843364,Motorcycle,4.8,2023-09-21,False,0.0,0.0,0.0,0.0,49.2
DRV_0251,Eric Johnson,47,Chennai,13.108288,80.278848,Motorcycle,4.6,2021-03-31,False,0.0,0.0,0.0,0.0,48.4
DRV_0252,Nicole Smith,21,Bangalore,13.01769,77.585988,Motorcycle,3.8,2022-06-13,False,0.0,0.0,0.0,0.0,45.2
DRV_0253,Melissa Savage,36,Delhi,28.69889,77.103814,Motorcycle,3.7,2024-10-21,True,98.0,24.224489795918366,7.943367346938776,0.9387755102040817,65.43681176640601
DRV_0254,Carol Tucker,20,Lucknow,26.826402,80.975395,Motorcycle,4.4,2024-09-03,True,82.0,22.317073170731707,7.915243902439024,0.975609756097561,72.14951929535032
DRV_0255,Shannon Walker,24,Chandigarh,30.688999,76.737766,Scooter,4.8,2023-05-03,True,105.0,24.952380952380953,7.918285714285714,0.9619047619047619,70.20295979918325
DRV_0256,Joshua Mann,34,Jaipur,26.91477,75.779266,Scooter,4.4,2020-10-31,True,97.0,24.278350515463917,7.341958762886597,0.9587628865979382,69.17770081192664
DRV_0257,Joshua Townsend,34,Mumbai,19.040983,72.83948,Motorcycle,3.4,2020-10-17,True,83.0,23.325301204819276,8.553855421686748,0.9518072289156626,65.86470002748997
DRV_0258,Kenneth Sullivan,30,Surat,21.140292,72.828048,Bicycle,3.9,2022-11-24,True,88.0,24.5,7.636363636363637,0.9090909090909091,64.45344395965954
DRV_0259,Donald Thomas,48,Pune,18.485261,73.893053,Motorcycle,4.0,2023-02-07,False,0.0,0.0,0.0,0.0,46.0
DRV_0260,John Gilbert Jr.,50,Bangalore,12.966038,77.592097,Motorcycle,4.5,2022-08-04,True,102.0,24.127450980392158,8.307058823529411,0.9117647058823529,67.39163234137085
DRV_0261,Melody Jackson,36,Jaipur,26.909332,75.780632,Scooter,4.2,2021-08-22,True,88.0,22.875,6.281136363636364,0.9431818181818182,69.12234818682498
DRV_0262,Erica Murphy,25,Hyderabad,17.340371,78.517661,Car,4.7,2023-09-26,True,87.0,22.67816091954023,7.767586206896551,0.9655172413793104,72.4528391980249
DRV_0263,Timothy Wright,42,Ahmedabad,23.042707,72.553517,Motorcycle,4.0,2021-07-17,True,99.0,24.474747474747474,7.401212121212121,0.9090909090909091,64.88086212240421
DRV_0264,Douglas Wolfe,34,Chandigarh,30.721915,76.740782,Motorcycle,3.3,2024-12-23,True,84.0,23.63095238095238,8.186190476190475,0.9642857142857143,65.75676070585591
DRV_0265,Alex Perry,39,Delhi,28.708481,77.059639,Motorcycle,4.9,2022-12-08,True,87.0,24.39080459770115,8.25448275862069,0.896551724137931,67.94504462953418
DRV_0266,Nicholas Barker,47,Bangalore,13.016516,77.641491,Motorcycle,4.4,2021-10-05,False,0.0,0.0,0.0,0.0,47.6
DRV_0267,Linda Miller,43,Jaipur,26.914011,75.835474,Scooter,4.5,2023-12-30,True,85.0,25.023529411764706,7.057058823529412,0.9058823529411765,66.12458925348267
DRV_0268,Michael Snyder,41,Surat,21.20043,72.866004,Motorcycle,4.5,2023-09-07,True,90.0,24.744444444444444,8.606,0.9111111111111111,66.68904624530117
DRV_0269,Lauren Finley,36,Delhi,28.67131,77.060542,Scooter,3.0,2024-09-07,True,88.0,23.738636363636363,7.841477272727272,0.9772727272727273,65.08919247550247
DRV_0270,Carol Rodriguez,50,Ahmedabad,23.023207,72.552985,Scooter,3.4,2020-09-11,True,83.0,24.096385542168676,7.481927710843373,0.9518072289156626,65.02748807977781
DRV_0271,Melissa Jordan,43,Bhopal,23.226766,77.445304,Scooter,3.4,2023-06-25,True,110.0,25.163636363636364,7.3104545454545455,0.9181818181818182,62.18744009727487
DRV_0272,Michael Hayes,45,Pune,18.560121,73.870021,Motorcycle,3.1,2022-10-07,True,89.0,24.43820224719101,7.388426966292135,0.9550561797752809,63.61880497529151
DRV_0273,Kim Blevins,45,Indore,22.670824,75.841406,Scooter,5.0,2022-02-01,True,88.0,24.84090909090909,7.038068181818182,0.9090909090909091,68.4832987626064
DRV_0274,Matthew Johnson,28,Lucknow,26.842315,80.924716,Motorcycle,3.2,2022-02-11,True,116.0,21.95689655172414,7.695344827586206,0.9655172413793104,67.23595865324616
DRV_0275,Mason Lee,32,Hyderabad,17.344548,78.451823,Motorcycle,4.7,2021-11-22,True,89.0,23.629213483146067,7.867191011235954,0.9662921348314607,71.45896975751201
DRV_0276,Desiree Little,37,Indore,22.761233,75.842708,Motorcycle,4.7,2023-02-23,True,101.0,24.435643564356436,6.611089108910892,0.9207920792079208,68.30837806046537
DRV_0277,Jeffrey Taylor PhD,44,Lucknow,26.867294,80.926522,Motorcycle,4.9,2021-10-14,True,76.0,23.039473684210527,7.6146052631578955,0.9210526315789473,70.63731003354177
DRV_0278,Kelly Williams,27,Chennai,13.053057,80.247948,Motorcycle,3.6,2020-11-16,True,74.0,24.486486486486488,7.974459459459459,0.9459459459459459,65.1108682246369
DRV_0279,Rodney Brown,27,Bangalore,13.011623,77.547119,Scooter,4.6,2023-09-13,True,89.0,23.719101123595507,7.462359550561797,0.9662921348314607,70.96137342091072
DRV_0280,William Nichols,31,Jaipur,26.878014,75.804202,Car,4.9,2024-04-05,True,84.0,23.25,8.261547619047619,0.9523809523809523,71.97514518002323
DRV_0281,Alice Mooney,37,Lucknow,26.811995,80.925235,Motorcycle,4.2,2021-11-13,False,0.0,0.0,0.0,0.0,46.800000000000004
DRV_0282,Nicole Evans,27,Delhi,28.683515,77.133914,Motorcycle,4.8,2023-02-08,False,0.0,0.0,0.0,0.0,49.2
DRV_0283,Sarah Bell,39,Kolkata,22.572478,88.380776,Bicycle,4.2,2022-12-12,False,0.0,0.0,0.0,0.0,46.800000000000004
DRV_0284,Terry Guerrero,28,Jaipur,26.880532,75.773936,Motorcycle,4.0,2022-05-15,False,0.0,0.0,0.0,0.0,46.0
DRV_0285,Jason Reed,48,Pune,18.485264,73.897881,Car,4.2,2022-07-14,True,95.0,26.2,7.898105263157896,0.9263157894736842,64.66889726282662
DRV_0286,Joshua Novak,27,Jaipur,26.888006,75.821859,Motorcycle,3.8,2023-11-01,True,90.0,25.41111111111111,7.828444444444444,0.9333333333333333,64.2763178599528
DRV_0287,Kristen Leblanc,46,Indore,22.723769,75.816454,Car,4.1,2023-06-02,True,108.0,26.87962962962963,7.998703703703704,0.9074074074074074,62.5855640061777
DRV_0288,Sarah Campbell,47,Surat,21.211128,72.799692,Scooter,4.1,2021-07-01,True,88.0,23.556818181818183,7.9725,0.9431818181818182,67.98205779271869
DRV_0289,Diana Gonzalez,47,Ahmedabad,23.061919,72.540186,Motorcycle,3.9,2020-07-21,True,94.0,22.5,7.4657446808510635,0.9468085106382979,68.51084252640743
DRV_0290,Heidi Clark,39,Lucknow,26.851073,80.972246,Motorcycle,4.2,2022-10-01,True,83.0,24.36144578313253,7.606144578313254,0.927710843373494,66.73487719564332
DRV_0291,Stephen Wallace,31,Mumbai,19.078657,72.840166,Car,4.0,2023-12-03,True,91.0,24.318681318681318,7.553846153846154,0.9120879120879121,65.20016254398631
DRV_0292,Billy Pitts,28,Ahmedabad,22.995135,72.530433,Bicycle,3.4,2020-08-02,True,94.0,24.95744680851064,7.659042553191489,0.9574468085106383,64.37456182935199
DRV_0293,Chase Lopez,47,Indore,22.766708,75.882251,Bicycle,3.1,2021-05-23,True,113.0,24.761061946902654,7.740619469026549,0.9469026548672567,62.86058082619079
DRV_0294,Joshua Watkins,20,Lucknow,26.87028,80.949785,Motorcycle,3.9,2021-11-29,True,84.0,24.05952380952381,7.549642857142857,0.9404761904761905,66.50095912479863
DRV_0295,Amber Ortega,38,Indore,22.760239,75.810595,Scooter,3.4,2022-08-15,True,89.0,25.651685393258425,8.346179775280898,0.8876404494382022,60.13046791432032
DRV_0296,Melissa Page,44,Ahmedabad,22.979914,72.568,Bicycle,4.6,2022-01-21,True,90.0,23.88888888888889,7.7348888888888885,0.9555555555555556,70.24019582131305
DRV_0297,Dr. Todd Turner DVM,33,Lucknow,26.817658,80.945552,Scooter,3.3,2024-02-02,True,98.0,24.632653061224488,7.927244897959183,0.9591836734693877,64.41405289102265
DRV_0298,Summer Taylor,37,Chennai,13.110781,80.253499,Scooter,3.4,2020-07-07,True,99.0,26.87878787878788,7.416969696969697,0.9090909090909091,59.87065302911093
DRV_0299,Susan Burgess,40,Delhi,28.752148,77.052637,Motorcycle,3.3,2023-01-11,False,0.0,0.0,0.0,0.0,43.199999999999996
DRV_0300,Susan Miller,28,Bhopal,23.2918,77.445839,Motorcycle,4.6,2020-09-12,False,0.0,0.0,0.0,0.0,48.4
DRV_0301,Nancy Aguirre,33,Delhi,28.710582,77.084608,Scooter,3.5,2023-06-02,True,87.0,24.54022988505747,7.830804597701149,0.9310344827586207,63.906942673431175
DRV_0302,Dr. Colleen Wiggins,37,Chandigarh,30.71443,76.816146,Motorcycle,4.8,2024-10-06,True,95.0,22.16842105263158,7.469578947368421,0.9789473684210527,74.07780032299473
DRV_0303,Veronica Smith,37,Chandigarh,30.746344,76.754651,Motorcycle,4.7,2022-06-03,True,94.0,24.659574468085108,7.943297872340425,0.925531914893617,68.30223479585517
DRV_0304,Megan Lee,22,Delhi,28.743759,77.141868,Motorcycle,4.0,2024-07-20,True,93.0,24.107526881720432,8.206881720430108,0.956989247311828,67.67449218716953
DRV_0305,Samantha Hickman,35,Bhopal,23.300655,77.416694,Motorcycle,3.9,2023-11-24,False,0.0,0.0,0.0,0.0,45.6
DRV_0306,Joseph Mejia,50,Hyderabad,17.350989,78.49827,Scooter,3.0,2022-01-23,True,90.0,25.07777777777778,8.309666666666667,0.9222222222222223,60.88268205262698
DRV_0307,Joseph Barker,37,Ahmedabad,22.981465,72.589522,Motorcycle,4.8,2024-01-16,True,100.0,25.04,8.4042,0.91,67.5125885129819
DRV_0308,Joshua Wright,31,Bhopal,23.302018,77.410862,Motorcycle,4.2,2024-08-18,True,92.0,23.597826086956523,7.865217391304348,0.8804347826086957,65.20018130195328
DRV_0309,Richard Cohen,21,Kolkata,22.605363,88.329733,Scooter,3.4,2022-02-25,True,80.0,25.575,7.3534999999999995,0.9,60.83170731707317
DRV_0310,Alison Miller,31,Jaipur,26.890977,75.770696,Motorcycle,4.9,2022-11-11,True,91.0,27.054945054945055,7.874505494505495,0.8681318681318682,63.631436698627894
DRV_0311,Amanda Michael,31,Kolkata,22.543054,88.333102,Motorcycle,4.3,2021-08-20,True,92.0,26.17391304347826,8.10086956521739,0.9021739130434783,63.890127595525605
DRV_0312,Gregory Austin,46,Indore,22.721409,75.833665,Car,4.2,2024-06-12,True,88.0,23.704545454545453,8.301022727272727,0.9318181818181818,67.65347972248051
DRV_0313,Deborah Branch,43,Ahmedabad,23.013695,72.612401,Scooter,3.5,2022-03-23,True,93.0,24.698924731182796,7.553655913978495,0.9032258064516129,62.344204461815686
DRV_0314,Matthew Robinson,36,Chennai,13.086458,80.290915,Scooter,4.5,2023-06-03,True,98.0,23.377551020408163,8.633877551020408,0.9489795918367347,70.06658745323465
DRV_0315,Samantha Oconnell,22,Bangalore,12.990284,77.593635,Motorcycle,4.4,2021-11-11,False,0.0,0.0,0.0,0.0,47.6
DRV_0316,Andrea Dickson,40,Ahmedabad,23.054564,72.610296,Motorcycle,3.1,2022-10-19,True,97.0,25.65979381443299,8.079690721649484,0.9381443298969072,61.44685814400545
DRV_0317,Michael Hayes,50,Delhi,28.729869,77.13338,Motorcycle,3.0,2023-08-29,True,88.0,25.96590909090909,7.573636363636364,0.9431818181818182,60.96636506687647
DRV_0318,Dr. Brian Vargas,31,Bhopal,23.25529,77.458198,Motorcycle,4.7,2024-09-23,True,87.0,25.60919540229885,7.0214942528735635,0.9080459770114943,66.39687819347604
DRV_0319,Stephen Jones,41,Delhi,28.721197,77.140498,Scooter,4.1,2021-06-25,True,92.0,23.76086956521739,8.373804347826086,0.9565217391304348,68.4275031642322
DRV_0320,Stephen Blake,44,Lucknow,26.876879,80.935868,Scooter,4.2,2021-12-30,False,0.0,0.0,0.0,0.0,46.800000000000004
DRV_0321,Jacqueline Pierce,37,Mumbai,19.12358,72.86027,Bicycle,3.3,2022-10-25,True,100.0,23.81,8.183,0.96,65.34807238394966
DRV_0322,Jeffrey Frost,29,Surat,21.19578,72.84191,Motorcycle,4.8,2021-07-11,True,87.0,24.39080459770115,7.6739080459770115,0.9425287356321839,69.8438952042468
DRV_0323,Zachary Irwin,21,Bhopal,23.290296,77.413624,Motorcycle,3.1,2020-10-12,True,106.0,24.650943396226417,7.8795283018867925,0.9433962264150944,62.80482163799118
DRV_0324,Brianna Wood,35,Ahmedabad,23.003315,72.571596,Motorcycle,3.7,2022-05-14,True,98.0,25.857142857142858,7.679183673469389,0.8979591836734694,61.62332728528075
DRV_0325,Jennifer Davis,47,Bhopal,23.220726,77.367224,Car,4.3,2020-11-19,True,68.0,23.720588235294116,8.477352941176472,0.9411764705882353,68.50397556347481
DRV_0326,Brandi Fitzgerald,26,Lucknow,26.825966,80.957385,Scooter,3.8,2023-10-29,True,87.0,24.03448275862069,8.27344827586207,0.9655172413793104,67.38020022246941
